lines	Plant_height	year	loc
D604	103.38	2022	Hangzhou
D604	103.1	2022	Hefei
D604	92.34	2022	Wuhan
D604	109.3333333	2023	Hangzhou
D604	117.5	2023	Hefei
D604	95.66666667	2023	Wuhan
D302	88	2022	Hangzhou
D302	78.5	2022	Hefei
D302	67.78	2022	Wuhan
D302	76	2023	Hangzhou
D302	83.3	2023	Hefei
D302	62.66666667	2023	Wuhan
D953	99.54	2022	Hangzhou
D953	90.7	2022	Hefei
D953	87.84	2022	Wuhan
D953	103.6666667	2023	Hangzhou
D953	105.4	2023	Hefei
D953	95.33333333	2023	Wuhan
D2125	112.6	2022	Hangzhou
D2125	120.5	2022	Hefei
D2125	115	2022	Wuhan
D2125	115.3333333	2023	Hangzhou
D2125	127.9	2023	Hefei
D2125	115.3333333	2023	Wuhan
D2993	118.6	2022	Hangzhou
D2993	111.2	2022	Hefei
D2993	113.4	2022	Wuhan
D2993	110	2023	Hangzhou
D2993	121	2023	Hefei
D2993	105	2023	Wuhan
D2642	123.4	2022	Hangzhou
D2642	123.2	2022	Hefei
D2642	118.1	2022	Wuhan
D2642	123	2023	Hangzhou
D2642	122	2023	Hefei
D2642	124	2023	Wuhan
D1833	74.4	2022	Hangzhou
D1833	94.5	2022	Hefei
D1833	78.4	2022	Wuhan
D1833	79.33333333	2023	Hangzhou
D1833	96.2	2023	Hefei
D1833	82.66666667	2023	Wuhan
D2859	128.7	2022	Hangzhou
D2859	123.5	2022	Hefei
D2859	116.8	2022	Wuhan
D2859	113	2023	Hangzhou
D2859	123.6	2023	Hefei
D2859	103.6666667	2023	Wuhan
D631	84.98	2022	Hangzhou
D631	91.1	2022	Hefei
D631	80.72	2022	Wuhan
D631	86.66666667	2023	Hangzhou
D631	95.9	2023	Hefei
D631	90.66666667	2023	Wuhan
D1521	75.48	2022	Hangzhou
D1521	86.9	2022	Hefei
D1521	76.3	2022	Wuhan
D1521	76.33333333	2023	Hangzhou
D1521	86.2	2023	Hefei
D1521	73	2023	Wuhan
D573	85.54	2022	Hangzhou
D573	96.1	2022	Hefei
D573	83.94	2022	Wuhan
D573	95	2023	Hangzhou
D573	95.2	2023	Hefei
D573	78.33333333	2023	Wuhan
D1464	78.42	2022	Hangzhou
D1464	83	2022	Hefei
D1464	76.76	2022	Wuhan
D1464	86	2023	Hangzhou
D1464	96.8	2023	Hefei
D1464	84.33333333	2023	Wuhan
D198	86.24	2022	Hangzhou
D198	87.2	2022	Hefei
D198	82.5	2022	Wuhan
D198	91	2023	Hangzhou
D198	92.7	2023	Hefei
D198	79	2023	Wuhan
D904	96.66	2022	Hangzhou
D904	90.9	2022	Hefei
D904	86.7	2022	Wuhan
D904	91	2023	Hangzhou
D904	94.5	2023	Hefei
D904	93	2023	Wuhan
D1594	78.4	2022	Hangzhou
D1594	88.4	2022	Hefei
D1594	84.04	2022	Wuhan
D1594	85.33333333	2023	Hangzhou
D1594	93.5	2023	Hefei
D1594	92.33333333	2023	Wuhan
D219	91.34	2022	Hangzhou
D219	102.2	2022	Hefei
D219	79.7	2022	Wuhan
D219	96.66666667	2023	Hangzhou
D219	101.1	2023	Hefei
D219	80.66666667	2023	Wuhan
D225	69	2022	Hangzhou
D225	70.3	2022	Hefei
D225	63.64	2022	Wuhan
D225	71.33333333	2023	Hangzhou
D225	76.4	2023	Hefei
D225	63.16666667	2023	Wuhan
D1435	109.04	2022	Hangzhou
D1435	106.4	2022	Hefei
D1435	108.2	2022	Wuhan
D1435	112.3333333	2023	Hangzhou
D1435	114.6	2023	Hefei
D1435	103	2023	Wuhan
D1424	67.96	2022	Hangzhou
D1424	70.9	2022	Hefei
D1424	69.26	2022	Wuhan
D1424	75.33333333	2023	Hangzhou
D1424	76.6	2023	Hefei
D1424	69.66666667	2023	Wuhan
D189	98.72	2022	Hangzhou
D189	108.5	2022	Hefei
D189	87.06	2022	Wuhan
D189	96.33333333	2023	Hangzhou
D189	104.7	2023	Hefei
D189	83.66666667	2023	Wuhan
D3412	113.7	2022	Hangzhou
D3412	123.3	2022	Hefei
D3412	122.9	2022	Wuhan
D3412	113.3333333	2023	Hangzhou
D3412	126	2023	Hefei
D3412	101.3333333	2023	Wuhan
D1456	79.24	2022	Hangzhou
D1456	81.9	2022	Hefei
D1456	82.8	2022	Wuhan
D1456	83.66666667	2023	Hangzhou
D1456	94.8	2023	Hefei
D1456	86.33333333	2023	Wuhan
D1934	97.6	2022	Hangzhou
D1934	115.1	2022	Hefei
D1934	98	2022	Wuhan
D1934	95	2023	Hangzhou
D1934	109.6	2023	Hefei
D1934	106.3333333	2023	Wuhan
D2113	104.6	2022	Hangzhou
D2113	102.4	2022	Hefei
D2113	109.6	2022	Wuhan
D2113	102	2023	Hangzhou
D2113	116.2	2023	Hefei
D2113	106.6666667	2023	Wuhan
D1298	99.38	2022	Hangzhou
D1298	99.7	2022	Hefei
D1298	96.6	2022	Wuhan
D1298	101.6666667	2023	Hangzhou
D1298	101.2	2023	Hefei
D1298	93.33333333	2023	Wuhan
D3372	120.2	2022	Hangzhou
D3372	127.3	2022	Hefei
D3372	115	2022	Wuhan
D3372	112.3333333	2023	Hangzhou
D3372	133.7	2023	Hefei
D3372	118	2023	Wuhan
D1042	89.26	2022	Hangzhou
D1042	99.6	2022	Hefei
D1042	92.3	2022	Wuhan
D1042	100.3333333	2023	Hangzhou
D1042	107.4	2023	Hefei
D1042	66	2023	Wuhan
D3750	110.2	2022	Hangzhou
D3750	108.1	2022	Hefei
D3750	118.4	2022	Wuhan
D3750	117.3333333	2023	Hangzhou
D3750	127.7	2023	Hefei
D3750	113.3333333	2023	Wuhan
D1844	83.4	2022	Hangzhou
D1844	95.7	2022	Hefei
D1844	84.7	2022	Wuhan
D1844	92	2023	Hangzhou
D1844	101.3	2023	Hefei
D1844	91	2023	Wuhan
D2534	118.6	2022	Hangzhou
D2534	109.7	2022	Hefei
D2534	112.6	2022	Wuhan
D2534	106	2023	Hangzhou
D2534	122.8	2023	Hefei
D2534	119	2023	Wuhan
D1282	79.78	2022	Hangzhou
D1282	83.2	2022	Hefei
D1282	82.8	2022	Wuhan
D1282	90	2023	Hangzhou
D1282	99.1	2023	Hefei
D1282	85.66666667	2023	Wuhan
D911	79.4	2022	Hangzhou
D911	80.4	2022	Hefei
D911	81.8	2022	Wuhan
D911	80.66666667	2023	Hangzhou
D911	84.5	2023	Hefei
D911	71.33333333	2023	Wuhan
D3023	120	2022	Hangzhou
D3023	122.9	2022	Hefei
D3023	122	2022	Wuhan
D3023	111	2023	Hangzhou
D3023	125.9	2023	Hefei
D3023	108.3333333	2023	Wuhan
D879	84.46	2022	Hangzhou
D879	90.1	2022	Hefei
D879	85.44	2022	Wuhan
D879	92.66666667	2023	Hangzhou
D879	98.6	2023	Hefei
D879	78.33333333	2023	Wuhan
D1436	96	2022	Hangzhou
D1436	104.9	2022	Hefei
D1436	110.3	2022	Wuhan
D1436	107.3333333	2023	Hangzhou
D1436	114.9	2023	Hefei
D1436	99.33333333	2023	Wuhan
D2156	98.16	2022	Hangzhou
D2156	99.1	2022	Hefei
D2156	92.4	2022	Wuhan
D2156	94	2023	Hangzhou
D2156	102.4	2023	Hefei
D2156	90.33333333	2023	Wuhan
D619	90.02	2022	Hangzhou
D619	94.1	2022	Hefei
D619	89.02	2022	Wuhan
D619	96.33333333	2023	Hangzhou
D619	105.6	2023	Hefei
D619	94.33333333	2023	Wuhan
D2568	122.6	2022	Hangzhou
D2568	109.3	2022	Hefei
D2568	131.7	2022	Wuhan
D2568	118.6666667	2023	Hangzhou
D2568	125.2	2023	Hefei
D2568	111.6666667	2023	Wuhan
D549	89.6	2022	Hangzhou
D549	90.8	2022	Hefei
D549	82	2022	Wuhan
D549	91	2023	Hangzhou
D549	95	2023	Hefei
D549	81.16666667	2023	Wuhan
D2319	125.4	2022	Hangzhou
D2319	123.7	2022	Hefei
D2319	123.7	2022	Wuhan
D2319	134	2023	Hangzhou
D2319	128.7	2023	Hefei
D2319	122	2023	Wuhan
D2817	119.4	2022	Hangzhou
D2817	122.4	2022	Hefei
D2817	111.8	2022	Wuhan
D2817	116	2023	Hangzhou
D2817	121.8	2023	Hefei
D2817	106	2023	Wuhan
D1244	102.68	2022	Hangzhou
D1244	89.4	2022	Hefei
D1244	94.82	2022	Wuhan
D1244	99.66666667	2023	Hangzhou
D1244	111.2	2023	Hefei
D1244	94	2023	Wuhan
D657	92	2022	Hangzhou
D657	100.6	2022	Hefei
D657	84.98	2022	Wuhan
D657	94.66666667	2023	Hangzhou
D657	96.3	2023	Hefei
D657	88.33333333	2023	Wuhan
D1411	75.64	2022	Hangzhou
D1411	85	2022	Hefei
D1411	73.98	2022	Wuhan
D1411	83	2023	Hangzhou
D1411	87.8	2023	Hefei
D1411	73	2023	Wuhan
D2684	126.3	2022	Hangzhou
D2684	126.6	2022	Hefei
D2684	121.6	2022	Wuhan
D2684	130	2023	Hangzhou
D2684	131.2	2023	Hefei
D2684	121.3333333	2023	Wuhan
D2149	118.4	2022	Hangzhou
D2149	122.8	2022	Hefei
D2149	109.5	2022	Wuhan
D2149	113	2023	Hangzhou
D2149	125.2	2023	Hefei
D2149	102.3333333	2023	Wuhan
D3477	121.2	2022	Hangzhou
D3477	114.2	2022	Hefei
D3477	116.9	2022	Wuhan
D3477	109.6666667	2023	Hangzhou
D3477	122.6	2023	Hefei
D3477	107.6666667	2023	Wuhan
D1497	86.8	2022	Hangzhou
D1497	76.9	2022	Hefei
D1497	95.8	2022	Wuhan
D1497	93.66666667	2023	Hangzhou
D1497	103.1	2023	Hefei
D1497	94.33333333	2023	Wuhan
D1391	75	2022	Hangzhou
D1391	87.7	2022	Hefei
D1391	77.02	2022	Wuhan
D1391	84	2023	Hangzhou
D1391	91.1	2023	Hefei
D1391	95.5	2023	Wuhan
D3525	108.6	2022	Hangzhou
D3525	117.8	2022	Hefei
D3525	102.9	2022	Wuhan
D3525	111	2023	Hangzhou
D3525	118.5	2023	Hefei
D3525	116.3333333	2023	Wuhan
D1868	88.8	2022	Hangzhou
D1868	107.8	2022	Hefei
D1868	99.7	2022	Wuhan
D1868	93.66666667	2023	Hangzhou
D1868	106.3	2023	Hefei
D1868	103.3333333	2023	Wuhan
D3144	94.2	2022	Hangzhou
D3144	102.7	2022	Hefei
D3144	90.66	2022	Wuhan
D3144	107.3333333	2023	Hangzhou
D3144	104.8	2023	Hefei
D3144	95.33333333	2023	Wuhan
D498	87.22	2022	Hangzhou
D498	91.8	2022	Hefei
D498	80.32	2022	Wuhan
D498	91.33333333	2023	Hangzhou
D498	94.3	2023	Hefei
D498	84.66666667	2023	Wuhan
D1185	91.34	2022	Hangzhou
D1185	93.7	2022	Hefei
D1185	90.7	2022	Wuhan
D1185	99.33333333	2023	Hangzhou
D1185	101.7	2023	Hefei
D1185	85.66666667	2023	Wuhan
D2909	118	2022	Hangzhou
D2909	109.6	2022	Hefei
D2909	112.8	2022	Wuhan
D2909	112.6666667	2023	Hangzhou
D2909	126.9	2023	Hefei
D2909	117	2023	Wuhan
D2244	132.84	2022	Hangzhou
D2244	132.6	2022	Hefei
D2244	130.6	2022	Wuhan
D2244	133	2023	Hangzhou
D2244	125.5	2023	Hefei
D2244	123.6666667	2023	Wuhan
D454	81.36	2022	Hangzhou
D454	87.2	2022	Hefei
D454	74.92	2022	Wuhan
D454	88.33333333	2023	Hangzhou
D454	94	2023	Hefei
D454	75.33333333	2023	Wuhan
D2183	115.6	2022	Hangzhou
D2183	111.8	2022	Hefei
D2183	107.2	2022	Wuhan
D2183	110.6666667	2023	Hangzhou
D2183	119.1	2023	Hefei
D2183	101.6666667	2023	Wuhan
D2282	130	2022	Hangzhou
D2282	124.8	2022	Hefei
D2282	120.8	2022	Wuhan
D2282	127.3333333	2023	Hangzhou
D2282	100.5	2023	Hefei
D2282	115	2023	Wuhan
D1636	91.4	2022	Hangzhou
D1636	101.7	2022	Hefei
D1636	92.1	2022	Wuhan
D1636	103.3333333	2023	Hangzhou
D1636	112.9	2023	Hefei
D1636	94	2023	Wuhan
D2164	91.34	2022	Hangzhou
D2164	91.5	2022	Hefei
D2164	77.6	2022	Wuhan
D2164	79	2023	Hangzhou
D2164	95.9	2023	Hefei
D2164	80.66666667	2023	Wuhan
D2957	115.4	2022	Hangzhou
D2957	123	2022	Hefei
D2957	106	2022	Wuhan
D2957	108.3333333	2023	Hangzhou
D2957	122	2023	Hefei
D2957	99.66666667	2023	Wuhan
D2955	119.6	2022	Hangzhou
D2955	114.6	2022	Hefei
D2955	114.5	2022	Wuhan
D2955	116.3333333	2023	Hangzhou
D2955	124.2	2023	Hefei
D2955	108.6666667	2023	Wuhan
D1685	75.62	2022	Hangzhou
D1685	85.4	2022	Hefei
D1685	80.8	2022	Wuhan
D1685	82.66666667	2023	Hangzhou
D1685	94	2023	Hefei
D1685	77.5	2023	Wuhan
D403	81.72	2022	Hangzhou
D403	92.6	2022	Hefei
D403	81.98	2022	Wuhan
D403	90	2023	Hangzhou
D403	101.29	2023	Hefei
D403	81.16666667	2023	Wuhan
D1502	81.82	2022	Hangzhou
D1502	89.2	2022	Hefei
D1502	85.3	2022	Wuhan
D1502	83	2023	Hangzhou
D1502	95.4	2023	Hefei
D1502	82	2023	Wuhan
D3399	107.4	2022	Hangzhou
D3399	102.9	2022	Hefei
D3399	105.1	2022	Wuhan
D3399	98.33333333	2023	Hangzhou
D3399	110	2023	Hefei
D3399	92.5	2023	Wuhan
D92	91.14	2022	Hangzhou
D92	97.3	2022	Hefei
D92	94.56	2022	Wuhan
D92	98	2023	Hangzhou
D92	99.9	2023	Hefei
D92	78.33333333	2023	Wuhan
D2765	138.4	2022	Hangzhou
D2765	133.7	2022	Hefei
D2765	134	2022	Wuhan
D2765	124.3333333	2023	Hangzhou
D2765	132.9	2023	Hefei
D2765	126.6666667	2023	Wuhan
D3789	129.4	2022	Hangzhou
D3789	128.9	2022	Hefei
D3789	135	2022	Wuhan
D3789	133	2023	Hangzhou
D3789	142.9	2023	Hefei
D3789	123.6666667	2023	Wuhan
D2516	111	2022	Hangzhou
D2516	115.1	2022	Hefei
D2516	109.6	2022	Wuhan
D2516	115.3333333	2023	Hangzhou
D2516	119.4	2023	Hefei
D2516	103	2023	Wuhan
D3756	114	2022	Hangzhou
D3756	113	2022	Hefei
D3756	105	2022	Wuhan
D3756	105	2023	Hangzhou
D3756	118.6	2023	Hefei
D3756	106	2023	Wuhan
D1354	79.52	2022	Hangzhou
D1354	80.1	2022	Hefei
D1354	81	2022	Wuhan
D1354	86.66666667	2023	Hangzhou
D1354	95.8	2023	Hefei
D1354	79.83333333	2023	Wuhan
D3328	104.4	2022	Hangzhou
D3328	97.8	2022	Hefei
D3328	90.9	2022	Wuhan
D3328	98.66666667	2023	Hangzhou
D3328	112.9	2023	Hefei
D3328	87.33333333	2023	Wuhan
D2951	124	2022	Hangzhou
D2951	120.2	2022	Hefei
D2951	116.7	2022	Wuhan
D2951	118.6666667	2023	Hangzhou
D2951	120.8	2023	Hefei
D2951	113	2023	Wuhan
D2667	133.6	2022	Hangzhou
D2667	133.3	2022	Hefei
D2667	132.6	2022	Wuhan
D2667	131.3333333	2023	Hangzhou
D2667	140.3	2023	Hefei
D2667	129.3333333	2023	Wuhan
D287	65.8	2022	Hangzhou
D287	74.4	2022	Hefei
D287	62.96	2022	Wuhan
D287	69.66666667	2023	Hangzhou
D287	74.9	2023	Hefei
D287	59.33333333	2023	Wuhan
D2213	99.18	2022	Hangzhou
D2213	102.3	2022	Hefei
D2213	94.2	2022	Wuhan
D2213	98.66666667	2023	Hangzhou
D2213	106.5	2023	Hefei
D2213	99	2023	Wuhan
D2829	120.1	2022	Hangzhou
D2829	115.3	2022	Hefei
D2829	110.6	2022	Wuhan
D2829	116.3333333	2023	Hangzhou
D2829	123	2023	Hefei
D2829	102	2023	Wuhan
D3376	130.2	2022	Hangzhou
D3376	128	2022	Hefei
D3376	125.6	2022	Wuhan
D3376	124.3333333	2023	Hangzhou
D3376	136.1	2023	Hefei
D3376	115.6666667	2023	Wuhan
D1584	101.68	2022	Hangzhou
D1584	101.5	2022	Hefei
D1584	86.9	2022	Wuhan
D1584	92	2023	Hangzhou
D1584	106.5	2023	Hefei
D1584	81.83333333	2023	Wuhan
D2372	145.6	2022	Hangzhou
D2372	178.9	2022	Hefei
D2372	139.6	2022	Wuhan
D2372	155	2023	Hangzhou
D2372	147.8	2023	Hefei
D2372	145	2023	Wuhan
D372	84	2022	Hangzhou
D372	100.1	2022	Hefei
D372	82.2	2022	Wuhan
D372	93	2023	Hangzhou
D372	96.6	2023	Hefei
D372	85.66666667	2023	Wuhan
D439	91.98	2022	Hangzhou
D439	94.2	2022	Hefei
D439	85.7	2022	Wuhan
D439	96.33333333	2023	Hangzhou
D439	101.5	2023	Hefei
D439	84.33333333	2023	Wuhan
D3175	107.2	2022	Hangzhou
D3175	114.2	2022	Hefei
D3175	115.8	2022	Wuhan
D3175	108.3333333	2023	Hangzhou
D3175	118.9	2023	Hefei
D3175	100.6666667	2023	Wuhan
D3410	106.6	2022	Hangzhou
D3410	106.1	2022	Hefei
D3410	106.8	2022	Wuhan
D3410	100.6666667	2023	Hangzhou
D3410	112.3	2023	Hefei
D3410	95.66666667	2023	Wuhan
D2544	123.7	2022	Hangzhou
D2544	124	2022	Hefei
D2544	127.6	2022	Wuhan
D2544	123.6666667	2023	Hangzhou
D2544	129.3	2023	Hefei
D2544	105.6666667	2023	Wuhan
D1902	112.8	2022	Hangzhou
D1902	120.2	2022	Hefei
D1902	100.5	2022	Wuhan
D1902	120.6666667	2023	Hangzhou
D1902	127	2023	Hefei
D1902	128.6666667	2023	Wuhan
D1733	72.94	2022	Hangzhou
D1733	80.7	2022	Hefei
D1733	87.2	2022	Wuhan
D1733	77.66666667	2023	Hangzhou
D1733	93.2	2023	Hefei
D1733	76	2023	Wuhan
D569	92.26	2022	Hangzhou
D569	98.8	2022	Hefei
D569	87.16	2022	Wuhan
D569	97	2023	Hangzhou
D569	98	2023	Hefei
D569	89.3	2023	Wuhan
D2548	129.4	2022	Hangzhou
D2548	120	2022	Hefei
D2548	120.6	2022	Wuhan
D2548	126	2023	Hangzhou
D2548	129.8	2023	Hefei
D2548	114	2023	Wuhan
D609	82.08	2022	Hangzhou
D609	88.5	2022	Hefei
D609	70.64	2022	Wuhan
D609	81	2023	Hangzhou
D609	88.1	2023	Hefei
D609	75.66666667	2023	Wuhan
D1275	95.12	2022	Hangzhou
D1275	99.7	2022	Hefei
D1275	91.2	2022	Wuhan
D1275	98	2023	Hangzhou
D1275	107.9	2023	Hefei
D1275	96.5	2023	Wuhan
D2858	140	2022	Hangzhou
D2858	127.7	2022	Hefei
D2858	115.5	2022	Wuhan
D2858	122.3333333	2023	Hangzhou
D2858	130.3	2023	Hefei
D2858	114.3333333	2023	Wuhan
D2628	126	2022	Hangzhou
D2628	132.8	2022	Hefei
D2628	126.8	2022	Wuhan
D2628	131.6666667	2023	Hangzhou
D2628	134.6	2023	Hefei
D2628	122.3333333	2023	Wuhan
D730	94.74	2022	Hangzhou
D730	91.8	2022	Hefei
D730	83.14	2022	Wuhan
D730	94.5	2023	Hangzhou
D730	102.3	2023	Hefei
D730	69.66666667	2023	Wuhan
D2721	92.2	2022	Hangzhou
D2721	84.6	2022	Hefei
D2721	89.8	2022	Wuhan
D2721	90.66666667	2023	Hangzhou
D2721	104.3	2023	Hefei
D2721	94.33333333	2023	Wuhan
D2837	104.4	2022	Hangzhou
D2837	161.6	2022	Hefei
D2837	97.2	2022	Wuhan
D2837	113.6666667	2023	Hangzhou
D2837	122.4	2023	Hefei
D2837	105	2023	Wuhan
D1882	88.8	2022	Hangzhou
D1882	96.7	2022	Hefei
D1882	86.2	2022	Wuhan
D1882	89	2023	Hangzhou
D1882	93.1	2023	Hefei
D1882	92.66666667	2023	Wuhan
D351	96.34	2022	Hangzhou
D351	94.3	2022	Hefei
D351	80.42	2022	Wuhan
D351	95.66666667	2023	Hangzhou
D351	95.5	2023	Hefei
D351	85	2023	Wuhan
D1966	113.6	2022	Hangzhou
D1966	128.3	2022	Hefei
D1966	116.5	2022	Wuhan
D1966	111	2023	Hangzhou
D1966	126	2023	Hefei
D1966	131.3333333	2023	Wuhan
D347	89.1	2022	Hangzhou
D347	98.6	2022	Hefei
D347	82.48	2022	Wuhan
D347	91	2023	Hangzhou
D347	98.4	2023	Hefei
D347	81.33333333	2023	Wuhan
D1522	86.86	2022	Hangzhou
D1522	88.2	2022	Hefei
D1522	79.1	2022	Wuhan
D1522	86.33333333	2023	Hangzhou
D1522	97.8	2023	Hefei
D1522	78.33333333	2023	Wuhan
D2035	127.6	2022	Hangzhou
D2035	126.8	2022	Hefei
D2035	103.7	2022	Wuhan
D2035	124.3333333	2023	Hangzhou
D2035	135.2	2023	Hefei
D2035	126.6666667	2023	Wuhan
D2495	112.5	2022	Hangzhou
D2495	112.9	2022	Hefei
D2495	116.4	2022	Wuhan
D2495	119.3333333	2023	Hangzhou
D2495	122.4	2023	Hefei
D2495	104.3333333	2023	Wuhan
D428	101.08	2022	Hangzhou
D428	98.1	2022	Hefei
D428	88.8	2022	Wuhan
D428	99.33333333	2023	Hangzhou
D428	107.2	2023	Hefei
D428	89.33333333	2023	Wuhan
D2703	118.6	2022	Hangzhou
D2703	118.5	2022	Hefei
D2703	122.54	2022	Wuhan
D2703	125	2023	Hangzhou
D2703	129.5	2023	Hefei
D2703	122.3333333	2023	Wuhan
D1338	72.26	2022	Hangzhou
D1338	74	2022	Hefei
D1338	62.1	2022	Wuhan
D1338	77.66666667	2023	Hangzhou
D1338	85.8	2023	Hefei
D1338	66.46666667	2023	Wuhan
D1274	103.46	2022	Hangzhou
D1274	104.6	2022	Hefei
D1274	96.9	2022	Wuhan
D1274	100.6666667	2023	Hangzhou
D1274	112.4	2023	Hefei
D1274	94	2023	Wuhan
D2192	106	2022	Hangzhou
D2192	113	2022	Hefei
D2192	102.8	2022	Wuhan
D2192	107.6666667	2023	Hangzhou
D2192	121.3	2023	Hefei
D2192	96.33333333	2023	Wuhan
D2350	121.6	2022	Hangzhou
D2350	122.9	2022	Hefei
D2350	117.3	2022	Wuhan
D2350	120	2023	Hangzhou
D2350	129.2	2023	Hefei
D2350	102.3333333	2023	Wuhan
D2583	121.6	2022	Hangzhou
D2583	114.9	2022	Hefei
D2583	118	2022	Wuhan
D2583	117.1666667	2023	Hangzhou
D2583	126.1	2023	Hefei
D2583	122	2023	Wuhan
D182	80.8	2022	Hangzhou
D182	91.1	2022	Hefei
D182	77.82	2022	Wuhan
D182	89.66666667	2023	Hangzhou
D182	92.3	2023	Hefei
D182	72	2023	Wuhan
D1088	91.52	2022	Hangzhou
D1088	95	2022	Hefei
D1088	79.94	2022	Wuhan
D1088	90.33333333	2023	Hangzhou
D1088	100	2023	Hefei
D1088	77	2023	Wuhan
D1333	72.98	2022	Hangzhou
D1333	73.6	2022	Hefei
D1333	60.6	2022	Wuhan
D1333	77.33333333	2023	Hangzhou
D1333	82.2	2023	Hefei
D1333	73	2023	Wuhan
D3327	125.2	2022	Hangzhou
D3327	122.6	2022	Hefei
D3327	118.1	2022	Wuhan
D3327	118.6666667	2023	Hangzhou
D3327	125.6	2023	Hefei
D3327	109.3333333	2023	Wuhan
D3048	117.2	2022	Hangzhou
D3048	107.5	2022	Hefei
D3048	120.7	2022	Wuhan
D3048	107.3333333	2023	Hangzhou
D3048	117.7	2023	Hefei
D3048	92.33333333	2023	Wuhan
D3747	104.8	2022	Hangzhou
D3747	78.5	2022	Hefei
D3747	76.8	2022	Wuhan
D3747	86.33333333	2023	Hangzhou
D3747	91.2	2023	Hefei
D3747	74.33333333	2023	Wuhan
D2613	122.1	2022	Hangzhou
D2613	117.6	2022	Hefei
D2613	113.1	2022	Wuhan
D2613	116.3333333	2023	Hangzhou
D2613	124.6	2023	Hefei
D2613	113.3333333	2023	Wuhan
D327	84.94	2022	Hangzhou
D327	92.5	2022	Hefei
D327	79.62	2022	Wuhan
D327	79.33333333	2023	Hangzhou
D327	90.9	2023	Hefei
D327	79.66666667	2023	Wuhan
D2354	125	2022	Hangzhou
D2354	117.2	2022	Hefei
D2354	116.8	2022	Wuhan
D2354	122	2023	Hangzhou
D2354	131.7	2023	Hefei
D2354	116.6666667	2023	Wuhan
D359	84.66	2022	Hangzhou
D359	94.1	2022	Hefei
D359	73.62	2022	Wuhan
D359	90.33333333	2023	Hangzhou
D359	94	2023	Hefei
D359	84.66666667	2023	Wuhan
D558	85.92	2022	Hangzhou
D558	87.4	2022	Hefei
D558	81.48	2022	Wuhan
D558	89.33333333	2023	Hangzhou
D558	91.2	2023	Hefei
D558	79	2023	Wuhan
D3621	91.2	2022	Hangzhou
D3621	82.1	2022	Hefei
D3621	80.4	2022	Wuhan
D3621	84.33333333	2023	Hangzhou
D3621	96.6	2023	Hefei
D3621	87	2023	Wuhan
D1159	106.86	2022	Hangzhou
D1159	105.2	2022	Hefei
D1159	110.3	2022	Wuhan
D1159	114.6666667	2023	Hangzhou
D1159	117.6	2023	Hefei
D1159	105	2023	Wuhan
D2588	133.5	2022	Hangzhou
D2588	121	2022	Hefei
D2588	132.1	2022	Wuhan
D2588	124.6666667	2023	Hangzhou
D2588	131.9	2023	Hefei
D2588	129.6666667	2023	Wuhan
D3530	126.4	2022	Hangzhou
D3530	117.3	2022	Hefei
D3530	122.3	2022	Wuhan
D3530	128.6666667	2023	Hangzhou
D3530	133.4	2023	Hefei
D3530	135	2023	Wuhan
D72	78.76	2022	Hangzhou
D72	68.7	2022	Hefei
D72	76.12	2022	Wuhan
D72	78.66666667	2023	Hangzhou
D72	81.2	2023	Hefei
D72	70	2023	Wuhan
D492	86.62	2022	Hangzhou
D492	94.8	2022	Hefei
D492	87.42	2022	Wuhan
D492	100.6666667	2023	Hangzhou
D492	98.4	2023	Hefei
D492	82	2023	Wuhan
D623	87.8	2022	Hangzhou
D623	84.4	2022	Hefei
D623	82.28	2022	Wuhan
D623	91	2023	Hangzhou
D623	94.1	2023	Hefei
D623	84	2023	Wuhan
D721	71.36	2022	Hangzhou
D721	72	2022	Hefei
D721	68.74	2022	Wuhan
D721	79.33333333	2023	Hangzhou
D721	77.7	2023	Hefei
D721	97.33333333	2023	Wuhan
D1537	78.4	2022	Hangzhou
D1537	82	2022	Hefei
D1537	77.9	2022	Wuhan
D1537	86	2023	Hangzhou
D1537	91.7	2023	Hefei
D1537	83	2023	Wuhan
D2393	127	2022	Hangzhou
D2393	133.4	2022	Hefei
D2393	143.1	2022	Wuhan
D2393	141	2023	Hangzhou
D2393	140	2023	Hefei
D2393	119.3333333	2023	Wuhan
D2181	136.4	2022	Hangzhou
D2181	131.9	2022	Hefei
D2181	126.5	2022	Wuhan
D2181	135.3333333	2023	Hangzhou
D2181	144.4	2023	Hefei
D2181	122.3333333	2023	Wuhan
D1667	81.9	2022	Hangzhou
D1667	86	2022	Hefei
D1667	89.4	2022	Wuhan
D1667	92.66666667	2023	Hangzhou
D1667	98.9	2023	Hefei
D1667	83	2023	Wuhan
D689	76.78	2022	Hangzhou
D689	93.1	2022	Hefei
D689	85.62	2022	Wuhan
D689	94	2023	Hangzhou
D689	92	2023	Hefei
D689	84	2023	Wuhan
D1151	94.48	2022	Hangzhou
D1151	92.6	2022	Hefei
D1151	90.1	2022	Wuhan
D1151	97.66666667	2023	Hangzhou
D1151	100.7	2023	Hefei
D1151	87.66666667	2023	Wuhan
D176	86.72	2022	Hangzhou
D176	88.6	2022	Hefei
D176	85.92	2022	Wuhan
D176	90.33333333	2023	Hangzhou
D176	95.7	2023	Hefei
D176	87.83333333	2023	Wuhan
D3500	111	2022	Hangzhou
D3500	113	2022	Hefei
D3500	106.2	2022	Wuhan
D3500	107	2023	Hangzhou
